train_steps,agent_steps,return,env_steps,env,run
978000,40976272.5,2840.8,163905090.0,atari_space_invaders,atari_spaceinvaders_0
980000,41055158.5,2839.8,164220634.0,atari_space_invaders,atari_spaceinvaders_0
982000,41137962.5,2836.2,164551850.0,atari_space_invaders,atari_spaceinvaders_0
984000,41217786.5,2812.2,164871146.0,atari_space_invaders,atari_spaceinvaders_0
986000,41296200.0,2847.4,165184800.0,atari_space_invaders,atari_spaceinvaders_0
988000,41372092.0,2868.8,165488368.0,atari_space_invaders,atari_spaceinvaders_0
990000,41449119.0,2858.7,165796476.0,atari_space_invaders,atari_spaceinvaders_0
992000,41527531.0,2899.5,166110124.0,atari_space_invaders,atari_spaceinvaders_0
994000,41601120.0,2911.1,166404480.0,atari_space_invaders,atari_spaceinvaders_0
996000,41671655.5,2810.2,166686622.0,atari_space_invaders,atari_spaceinvaders_0
998000,41751117.0,2863.8,167004468.0,atari_space_invaders,atari_spaceinvaders_0
1000000,41833156.5,2816.8,167332626.0,atari_space_invaders,atari_spaceinvaders_0
1002000,41912883.0,2873.2,167651532.0,atari_space_invaders,atari_spaceinvaders_0
1004000,41986616.5,2885.9,167946466.0,atari_space_invaders,atari_spaceinvaders_0
1006000,42068242.0,2867.8,168272968.0,atari_space_invaders,atari_spaceinvaders_0
1008000,42150661.5,2887.5,168602646.0,atari_space_invaders,atari_spaceinvaders_0
1010000,42228585.0,2860.8,168914340.0,atari_space_invaders,atari_spaceinvaders_0
1012000,42315441.5,2851.7,169261766.0,atari_space_invaders,atari_spaceinvaders_0
1014000,42391658.5,2856.1,169566634.0,atari_space_invaders,atari_spaceinvaders_0
1016000,42462112.5,2837.2,169848450.0,atari_space_invaders,atari_spaceinvaders_0
1018000,42536818.5,2896.9,170147274.0,atari_space_invaders,atari_spaceinvaders_0
1020000,42618061.0,2885.1,170472244.0,atari_space_invaders,atari_spaceinvaders_0
1022000,42698908.0,2872.4,170795632.0,atari_space_invaders,atari_spaceinvaders_0
1024000,42780378.0,2856.0,171121512.0,atari_space_invaders,atari_spaceinvaders_0
1026000,42860872.5,2014.8,171443490.0,atari_space_invaders,atari_spaceinvaders_0
1028000,42938313.5,2802.0,171753254.0,atari_space_invaders,atari_spaceinvaders_0
1030000,43018100.5,2855.1,172072402.0,atari_space_invaders,atari_spaceinvaders_0
1032000,43100168.5,2855.6,172400674.0,atari_space_invaders,atari_spaceinvaders_0
1034000,43181832.5,2798.9,172727330.0,atari_space_invaders,atari_spaceinvaders_0
1036000,43261005.0,2797.7,173044020.0,atari_space_invaders,atari_spaceinvaders_0
1038000,43338210.0,2906.1,173352840.0,atari_space_invaders,atari_spaceinvaders_0
1040000,43411602.0,2549.0,173646408.0,atari_space_invaders,atari_spaceinvaders_0
1042000,43489335.0,2799.1,173957340.0,atari_space_invaders,atari_spaceinvaders_0
1044000,43568877.0,2870.2,174275508.0,atari_space_invaders,atari_spaceinvaders_0
1046000,43650467.0,2906.1,174601868.0,atari_space_invaders,atari_spaceinvaders_0
1048000,43730299.0,2925.3,174921196.0,atari_space_invaders,atari_spaceinvaders_0
1050000,43808261.0,2875.5,175233044.0,atari_space_invaders,atari_spaceinvaders_0
1052000,43887476.0,2778.9,175549904.0,atari_space_invaders,atari_spaceinvaders_0
1054000,43972488.5,2830.8,175889954.0,atari_space_invaders,atari_spaceinvaders_0
1056000,44054601.0,2866.3,176218404.0,atari_space_invaders,atari_spaceinvaders_0
1058000,44127122.5,2674.6,176508490.0,atari_space_invaders,atari_spaceinvaders_0
1060000,44201993.5,2815.3,176807974.0,atari_space_invaders,atari_spaceinvaders_0
1062000,44271901.0,2822.7,177087604.0,atari_space_invaders,atari_spaceinvaders_0
1064000,44347045.0,2566.7,177388180.0,atari_space_invaders,atari_spaceinvaders_0
1066000,44419290.0,2858.4,177677160.0,atari_space_invaders,atari_spaceinvaders_0
1068000,44489887.5,2902.3,177959550.0,atari_space_invaders,atari_spaceinvaders_0
1070000,44567207.5,2644.2,178268830.0,atari_space_invaders,atari_spaceinvaders_0
1072000,44649186.5,2935.5,178596746.0,atari_space_invaders,atari_spaceinvaders_0
1074000,44726903.5,2886.2,178907614.0,atari_space_invaders,atari_spaceinvaders_0
1076000,44805953.5,2845.5,179223814.0,atari_space_invaders,atari_spaceinvaders_0
1078000,44877712.0,2873.8,179510848.0,atari_space_invaders,atari_spaceinvaders_0
1080000,44954785.0,2904.1,179819140.0,atari_space_invaders,atari_spaceinvaders_0
1082000,45034346.5,2851.9,180137386.0,atari_space_invaders,atari_spaceinvaders_0
1084000,45107206.5,2817.0,180428826.0,atari_space_invaders,atari_spaceinvaders_0
1086000,45183959.0,2823.6,180735836.0,atari_space_invaders,atari_spaceinvaders_0
1088000,45260574.0,2860.1,181042296.0,atari_space_invaders,atari_spaceinvaders_0
1090000,45335506.5,2812.8,181342026.0,atari_space_invaders,atari_spaceinvaders_0
1092000,45411982.5,2883.6,181647930.0,atari_space_invaders,atari_spaceinvaders_0
1094000,45492412.5,2851.5,181969650.0,atari_space_invaders,atari_spaceinvaders_0
1096000,45569638.0,2825.2,182278552.0,atari_space_invaders,atari_spaceinvaders_0
1098000,45646851.0,2870.4,182587404.0,atari_space_invaders,atari_spaceinvaders_0
1100000,45727231.5,2909.5,182908926.0,atari_space_invaders,atari_spaceinvaders_0
1102000,45795340.5,2921.7,183181362.0,atari_space_invaders,atari_spaceinvaders_0
1104000,45869294.0,2902.4,183477176.0,atari_space_invaders,atari_spaceinvaders_0
1106000,45949568.0,2807.8,183798272.0,atari_space_invaders,atari_spaceinvaders_0
