train_steps,agent_steps,return,env_steps,env,run
676000,26214394.0,,104857576.0,atari_montezuma_revenge,atari_montezuma_1
678000,26300224.5,2320.0,105200898.0,atari_montezuma_revenge,atari_montezuma_1
680000,26399555.0,,105598220.0,atari_montezuma_revenge,atari_montezuma_1
682000,26480555.0,,105922220.0,atari_montezuma_revenge,atari_montezuma_1
684000,26561555.0,2330.0,106246220.0,atari_montezuma_revenge,atari_montezuma_1
686000,26656055.0,,106624220.0,atari_montezuma_revenge,atari_montezuma_1
688000,26750555.0,,107002220.0,atari_montezuma_revenge,atari_montezuma_1
690000,26804555.0,,107218220.0,atari_montezuma_revenge,atari_montezuma_1
692000,26885555.0,2380.0,107542220.0,atari_montezuma_revenge,atari_montezuma_1
694000,26980055.0,,107920220.0,atari_montezuma_revenge,atari_montezuma_1
696000,27054713.0,2170.0,108218852.0,atari_montezuma_revenge,atari_montezuma_1
698000,27125061.0,,108500244.0,atari_montezuma_revenge,atari_montezuma_1
700000,27214315.5,,108857262.0,atari_montezuma_revenge,atari_montezuma_1
702000,27294417.0,1720.0,109177668.0,atari_montezuma_revenge,atari_montezuma_1
704000,27337074.0,,109348296.0,atari_montezuma_revenge,atari_montezuma_1
706000,27428558.0,1660.0,109714232.0,atari_montezuma_revenge,atari_montezuma_1
708000,27491340.0,,109965360.0,atari_montezuma_revenge,atari_montezuma_1
710000,27565539.0,1920.0,110262156.0,atari_montezuma_revenge,atari_montezuma_1
712000,27647908.0,,110591632.0,atari_montezuma_revenge,atari_montezuma_1
714000,27715408.0,,110861632.0,atari_montezuma_revenge,atari_montezuma_1
716000,27796408.0,840.0,111185632.0,atari_montezuma_revenge,atari_montezuma_1
718000,27877408.0,,111509632.0,atari_montezuma_revenge,atari_montezuma_1
720000,27958408.0,,111833632.0,atari_montezuma_revenge,atari_montezuma_1
722000,28025908.0,1490.0,112103632.0,atari_montezuma_revenge,atari_montezuma_1
724000,28097120.5,,112388482.0,atari_montezuma_revenge,atari_montezuma_1
726000,28175022.5,2540.0,112700090.0,atari_montezuma_revenge,atari_montezuma_1
728000,28241211.0,2330.0,112964844.0,atari_montezuma_revenge,atari_montezuma_1
730000,28310540.0,2330.0,113242160.0,atari_montezuma_revenge,atari_montezuma_1
732000,28377993.5,2506.0,113511974.0,atari_montezuma_revenge,atari_montezuma_1
734000,28447366.5,,113789466.0,atari_montezuma_revenge,atari_montezuma_1
736000,28530495.0,,114121980.0,atari_montezuma_revenge,atari_montezuma_1
738000,28624995.0,620.0,114499980.0,atari_montezuma_revenge,atari_montezuma_1
740000,28705995.0,,114823980.0,atari_montezuma_revenge,atari_montezuma_1
742000,28786995.0,,115147980.0,atari_montezuma_revenge,atari_montezuma_1
744000,28881495.0,410.0,115525980.0,atari_montezuma_revenge,atari_montezuma_1
746000,28975995.0,,115903980.0,atari_montezuma_revenge,atari_montezuma_1
748000,29056995.0,,116227980.0,atari_montezuma_revenge,atari_montezuma_1
750000,29142573.5,1280.0,116570294.0,atari_montezuma_revenge,atari_montezuma_1
752000,29237246.0,,116948984.0,atari_montezuma_revenge,atari_montezuma_1
754000,29318246.0,,117272984.0,atari_montezuma_revenge,atari_montezuma_1
756000,29399246.0,1710.0,117596984.0,atari_montezuma_revenge,atari_montezuma_1
758000,29466746.0,,117866984.0,atari_montezuma_revenge,atari_montezuma_1
760000,29547746.0,,118190984.0,atari_montezuma_revenge,atari_montezuma_1
762000,29609528.5,2300.0,118438114.0,atari_montezuma_revenge,atari_montezuma_1
764000,29705247.0,,118820988.0,atari_montezuma_revenge,atari_montezuma_1
766000,29782918.5,2310.0,119131674.0,atari_montezuma_revenge,atari_montezuma_1
768000,29825192.0,2295.0,119300768.0,atari_montezuma_revenge,atari_montezuma_1
770000,29878617.5,330.0,119514470.0,atari_montezuma_revenge,atari_montezuma_1
772000,29948644.0,,119794576.0,atari_montezuma_revenge,atari_montezuma_1
774000,30043709.0,870.0,120174836.0,atari_montezuma_revenge,atari_montezuma_1
776000,30138209.0,,120552836.0,atari_montezuma_revenge,atari_montezuma_1
778000,30219209.0,1450.0,120876836.0,atari_montezuma_revenge,atari_montezuma_1
780000,30314152.5,,121256610.0,atari_montezuma_revenge,atari_montezuma_1
782000,30409096.0,,121636384.0,atari_montezuma_revenge,atari_montezuma_1
784000,30490096.0,1870.0,121960384.0,atari_montezuma_revenge,atari_montezuma_1
786000,30584596.0,,122338384.0,atari_montezuma_revenge,atari_montezuma_1
788000,30652096.0,2290.0,122608384.0,atari_montezuma_revenge,atari_montezuma_1
790000,30683762.5,2520.0,122735050.0,atari_montezuma_revenge,atari_montezuma_1
792000,30771577.0,2295.0,123086308.0,atari_montezuma_revenge,atari_montezuma_1
794000,30844314.0,,123377256.0,atari_montezuma_revenge,atari_montezuma_1
796000,30938814.0,2500.0,123755256.0,atari_montezuma_revenge,atari_montezuma_1
798000,31006314.0,,124025256.0,atari_montezuma_revenge,atari_montezuma_1
800000,31087314.0,,124349256.0,atari_montezuma_revenge,atari_montezuma_1
802000,31182763.0,2320.0,124731052.0,atari_montezuma_revenge,atari_montezuma_1
804000,31234878.0,,124939512.0,atari_montezuma_revenge,atari_montezuma_1
806000,31315878.0,2250.0,125263512.0,atari_montezuma_revenge,atari_montezuma_1
808000,31396878.0,,125587512.0,atari_montezuma_revenge,atari_montezuma_1
810000,31450878.0,,125803512.0,atari_montezuma_revenge,atari_montezuma_1
812000,31518378.0,1700.0,126073512.0,atari_montezuma_revenge,atari_montezuma_1
814000,31585878.0,,126343512.0,atari_montezuma_revenge,atari_montezuma_1
816000,31666878.0,,126667512.0,atari_montezuma_revenge,atari_montezuma_1
818000,31761378.0,2500.0,127045512.0,atari_montezuma_revenge,atari_montezuma_1
820000,31828878.0,,127315512.0,atari_montezuma_revenge,atari_montezuma_1
822000,31914965.5,2500.0,127659862.0,atari_montezuma_revenge,atari_montezuma_1
824000,32001053.0,,128004212.0,atari_montezuma_revenge,atari_montezuma_1
826000,32082053.0,1030.0,128328212.0,atari_montezuma_revenge,atari_montezuma_1
828000,32190483.5,2510.0,128761934.0,atari_montezuma_revenge,atari_montezuma_1
830000,32265657.5,2500.0,129062630.0,atari_montezuma_revenge,atari_montezuma_1
832000,32321527.0,,129286108.0,atari_montezuma_revenge,atari_montezuma_1
834000,32380114.0,2520.0,129520456.0,atari_montezuma_revenge,atari_montezuma_1
836000,32420614.0,,129682456.0,atari_montezuma_revenge,atari_montezuma_1
838000,32501826.0,,130007304.0,atari_montezuma_revenge,atari_montezuma_1
840000,32583246.0,1290.0,130332984.0,atari_montezuma_revenge,atari_montezuma_1
842000,32678425.0,,130713700.0,atari_montezuma_revenge,atari_montezuma_1
844000,32759678.5,2000.0,131038714.0,atari_montezuma_revenge,atari_montezuma_1
846000,32827432.0,,131309728.0,atari_montezuma_revenge,atari_montezuma_1
848000,32894932.0,2500.0,131579728.0,atari_montezuma_revenge,atari_montezuma_1
850000,32989432.0,,131957728.0,atari_montezuma_revenge,atari_montezuma_1
852000,33029932.0,,132119728.0,atari_montezuma_revenge,atari_montezuma_1
854000,33097432.0,2290.0,132389728.0,atari_montezuma_revenge,atari_montezuma_1
856000,33137932.0,,132551728.0,atari_montezuma_revenge,atari_montezuma_1
858000,33207715.0,,132830860.0,atari_montezuma_revenge,atari_montezuma_1
860000,33290998.0,2310.0,133163992.0,atari_montezuma_revenge,atari_montezuma_1
862000,33385498.0,,133541992.0,atari_montezuma_revenge,atari_montezuma_1
864000,33479998.0,,133919992.0,atari_montezuma_revenge,atari_montezuma_1
866000,33547498.0,490.0,134189992.0,atari_montezuma_revenge,atari_montezuma_1
868000,33628498.0,,134513992.0,atari_montezuma_revenge,atari_montezuma_1
870000,33722998.0,,134891992.0,atari_montezuma_revenge,atari_montezuma_1
872000,33803998.0,1670.0,135215992.0,atari_montezuma_revenge,atari_montezuma_1
874000,33898498.0,,135593992.0,atari_montezuma_revenge,atari_montezuma_1
876000,33994906.5,1975.0,135979626.0,atari_montezuma_revenge,atari_montezuma_1
878000,34085404.0,,136341616.0,atari_montezuma_revenge,atari_montezuma_1
880000,34166404.0,,136665616.0,atari_montezuma_revenge,atari_montezuma_1
882000,34253516.5,2500.0,137014066.0,atari_montezuma_revenge,atari_montezuma_1
884000,34337487.5,2505.0,137349950.0,atari_montezuma_revenge,atari_montezuma_1
886000,34418606.0,2506.0,137674424.0,atari_montezuma_revenge,atari_montezuma_1
888000,34497932.0,2505.0,137991728.0,atari_montezuma_revenge,atari_montezuma_1
890000,34572571.0,2500.0,138290284.0,atari_montezuma_revenge,atari_montezuma_1
892000,34631767.5,2290.0,138527070.0,atari_montezuma_revenge,atari_montezuma_1
894000,34711709.0,,138846836.0,atari_montezuma_revenge,atari_montezuma_1
896000,34792709.0,,139170836.0,atari_montezuma_revenge,atari_montezuma_1
898000,34860209.0,2500.0,139440836.0,atari_montezuma_revenge,atari_montezuma_1
900000,34954709.0,,139818836.0,atari_montezuma_revenge,atari_montezuma_1
902000,35035709.0,,140142836.0,atari_montezuma_revenge,atari_montezuma_1
904000,35103209.0,2500.0,140412836.0,atari_montezuma_revenge,atari_montezuma_1
906000,35197709.0,,140790836.0,atari_montezuma_revenge,atari_montezuma_1
908000,35292209.0,,141168836.0,atari_montezuma_revenge,atari_montezuma_1
910000,35359709.0,2080.0,141438836.0,atari_montezuma_revenge,atari_montezuma_1
912000,35427209.0,,141708836.0,atari_montezuma_revenge,atari_montezuma_1
914000,35508209.0,,142032836.0,atari_montezuma_revenge,atari_montezuma_1
916000,35589209.0,2500.0,142356836.0,atari_montezuma_revenge,atari_montezuma_1
918000,35656709.0,,142626836.0,atari_montezuma_revenge,atari_montezuma_1
920000,35751209.0,,143004836.0,atari_montezuma_revenge,atari_montezuma_1
922000,35832562.0,2500.0,143330248.0,atari_montezuma_revenge,atari_montezuma_1
924000,35886915.0,,143547660.0,atari_montezuma_revenge,atari_montezuma_1
926000,35964394.0,2510.0,143857576.0,atari_montezuma_revenge,atari_montezuma_1
928000,36031894.0,,144127576.0,atari_montezuma_revenge,atari_montezuma_1
930000,36099394.0,,144397576.0,atari_montezuma_revenge,atari_montezuma_1
932000,36174108.5,2500.0,144696434.0,atari_montezuma_revenge,atari_montezuma_1
934000,36267196.0,,145068784.0,atari_montezuma_revenge,atari_montezuma_1
