train_steps,agent_steps,return,env_steps,env,run
208000,8011226.0,157.8,32044904.0,atari_breakout,atari_breakout_0
210000,8089378.5,139.2,32357514.0,atari_breakout,atari_breakout_0
212000,8169985.5,140.7,32679942.0,atari_breakout,atari_breakout_0
214000,8245030.5,138.9,32980122.0,atari_breakout,atari_breakout_0
216000,8320256.5,153.3,33281026.0,atari_breakout,atari_breakout_0
218000,8400084.5,185.0,33600338.0,atari_breakout,atari_breakout_0
220000,8484883.5,164.1,33939534.0,atari_breakout,atari_breakout_0
222000,8562048.5,163.9,34248194.0,atari_breakout,atari_breakout_0
224000,8642235.0,150.4,34568940.0,atari_breakout,atari_breakout_0
226000,8726950.0,154.9,34907800.0,atari_breakout,atari_breakout_0
228000,8798685.5,145.0,35194742.0,atari_breakout,atari_breakout_0
230000,8864365.5,151.7,35457462.0,atari_breakout,atari_breakout_0
232000,8940852.0,181.2,35763408.0,atari_breakout,atari_breakout_0
234000,9015884.5,195.2,36063538.0,atari_breakout,atari_breakout_0
236000,9083268.5,165.2,36333074.0,atari_breakout,atari_breakout_0
238000,9167482.5,166.5,36669930.0,atari_breakout,atari_breakout_0
240000,9240109.5,178.2,36960438.0,atari_breakout,atari_breakout_0
242000,9318453.0,213.0,37273812.0,atari_breakout,atari_breakout_0
244000,9395315.0,191.5,37581260.0,atari_breakout,atari_breakout_0
246000,9470413.0,177.9,37881652.0,atari_breakout,atari_breakout_0
248000,9552342.5,204.1,38209370.0,atari_breakout,atari_breakout_0
250000,9630616.0,214.3,38522464.0,atari_breakout,atari_breakout_0
252000,9703825.5,195.6,38815302.0,atari_breakout,atari_breakout_0
254000,9785627.0,226.4,39142508.0,atari_breakout,atari_breakout_0
256000,9863657.0,216.2,39454628.0,atari_breakout,atari_breakout_0
258000,9940631.5,211.3,39762526.0,atari_breakout,atari_breakout_0
260000,10014113.5,214.8,40056454.0,atari_breakout,atari_breakout_0
262000,10088821.5,200.7,40355286.0,atari_breakout,atari_breakout_0
264000,10165997.5,228.1,40663990.0,atari_breakout,atari_breakout_0
266000,10240548.0,237.0,40962192.0,atari_breakout,atari_breakout_0
268000,10316441.0,237.4,41265764.0,atari_breakout,atari_breakout_0
270000,10396022.0,227.7,41584088.0,atari_breakout,atari_breakout_0
272000,10480359.5,237.4,41921438.0,atari_breakout,atari_breakout_0
274000,10565006.5,237.7,42260026.0,atari_breakout,atari_breakout_0
276000,10637390.0,221.8,42549560.0,atari_breakout,atari_breakout_0
278000,10711861.0,241.4,42847444.0,atari_breakout,atari_breakout_0
280000,10786762.5,212.2,43147050.0,atari_breakout,atari_breakout_0
282000,10870327.0,247.0,43481308.0,atari_breakout,atari_breakout_0
284000,10937058.0,231.0,43748232.0,atari_breakout,atari_breakout_0
286000,11006959.5,249.4,44027838.0,atari_breakout,atari_breakout_0
288000,11081509.0,252.5,44326036.0,atari_breakout,atari_breakout_0
290000,11159799.0,232.8,44639196.0,atari_breakout,atari_breakout_0
292000,11237387.0,279.9,44949548.0,atari_breakout,atari_breakout_0
294000,11299214.0,,45196856.0,atari_breakout,atari_breakout_0
296000,11410171.0,207.5,45640684.0,atari_breakout,atari_breakout_0
298000,11465996.0,231.1,45863984.0,atari_breakout,atari_breakout_0
300000,11540248.5,224.8,46160994.0,atari_breakout,atari_breakout_0
302000,11613161.0,210.5,46452644.0,atari_breakout,atari_breakout_0
304000,11690896.0,230.0,46763584.0,atari_breakout,atari_breakout_0
306000,11772870.0,240.6,47091480.0,atari_breakout,atari_breakout_0
308000,11851516.5,236.6,47406066.0,atari_breakout,atari_breakout_0
310000,11929063.5,224.7,47716254.0,atari_breakout,atari_breakout_0
312000,12008759.5,243.3,48035038.0,atari_breakout,atari_breakout_0
314000,12085804.0,220.0,48343216.0,atari_breakout,atari_breakout_0
316000,12163200.0,264.0,48652800.0,atari_breakout,atari_breakout_0
318000,12238922.0,230.1,48955688.0,atari_breakout,atari_breakout_0
320000,12314124.0,230.3,49256496.0,atari_breakout,atari_breakout_0
322000,12385315.0,215.3,49541260.0,atari_breakout,atari_breakout_0
324000,12456186.0,244.6,49824744.0,atari_breakout,atari_breakout_0
326000,12536144.0,272.8,50144576.0,atari_breakout,atari_breakout_0
328000,12617195.0,231.1,50468780.0,atari_breakout,atari_breakout_0
330000,12698727.5,264.5,50794910.0,atari_breakout,atari_breakout_0
332000,12775547.0,222.0,51102188.0,atari_breakout,atari_breakout_0
334000,12852967.0,212.0,51411868.0,atari_breakout,atari_breakout_0
336000,12930792.5,248.2,51723170.0,atari_breakout,atari_breakout_0
338000,13011451.0,246.8,52045804.0,atari_breakout,atari_breakout_0
340000,13088425.0,255.0,52353700.0,atari_breakout,atari_breakout_0
342000,13167636.0,252.1,52670544.0,atari_breakout,atari_breakout_0
344000,13242840.0,240.0,52971360.0,atari_breakout,atari_breakout_0
346000,13322254.0,228.0,53289016.0,atari_breakout,atari_breakout_0
348000,13405249.5,238.3,53620998.0,atari_breakout,atari_breakout_0
350000,13480821.5,235.3,53923286.0,atari_breakout,atari_breakout_0
352000,13558268.0,253.7,54233072.0,atari_breakout,atari_breakout_0
354000,13637054.0,266.3,54548216.0,atari_breakout,atari_breakout_0
356000,13713465.5,244.1,54853862.0,atari_breakout,atari_breakout_0
358000,13792524.5,221.3,55170098.0,atari_breakout,atari_breakout_0
360000,13871479.5,221.4,55485918.0,atari_breakout,atari_breakout_0
362000,13954270.0,229.1,55817080.0,atari_breakout,atari_breakout_0
364000,14034157.0,250.2,56136628.0,atari_breakout,atari_breakout_0
366000,14108844.5,235.6,56435378.0,atari_breakout,atari_breakout_0
368000,14185975.0,260.1,56743900.0,atari_breakout,atari_breakout_0
370000,14260100.5,257.1,57040402.0,atari_breakout,atari_breakout_0
372000,14342328.0,247.3,57369312.0,atari_breakout,atari_breakout_0
374000,14423930.0,240.4,57695720.0,atari_breakout,atari_breakout_0
376000,14495792.0,229.6,57983168.0,atari_breakout,atari_breakout_0
378000,14577308.5,245.5,58309234.0,atari_breakout,atari_breakout_0
380000,14652863.5,232.5,58611454.0,atari_breakout,atari_breakout_0
382000,14722108.0,216.5,58888432.0,atari_breakout,atari_breakout_0
384000,14798526.5,250.4,59194106.0,atari_breakout,atari_breakout_0
386000,14874827.0,250.8,59499308.0,atari_breakout,atari_breakout_0
388000,14957505.0,233.8,59830020.0,atari_breakout,atari_breakout_0
390000,15029254.0,246.1,60117016.0,atari_breakout,atari_breakout_0
392000,15109596.0,252.0,60438384.0,atari_breakout,atari_breakout_0
394000,15186875.0,251.3,60747500.0,atari_breakout,atari_breakout_0
396000,15268930.5,231.4,61075722.0,atari_breakout,atari_breakout_0
398000,15349305.0,265.2,61397220.0,atari_breakout,atari_breakout_0
400000,15430633.5,255.7,61722534.0,atari_breakout,atari_breakout_0
402000,15508254.0,243.7,62033016.0,atari_breakout,atari_breakout_0
404000,15584514.5,248.4,62338058.0,atari_breakout,atari_breakout_0
406000,15665985.0,252.6,62663940.0,atari_breakout,atari_breakout_0
408000,15746131.5,236.8,62984526.0,atari_breakout,atari_breakout_0
410000,15828370.5,258.3,63313482.0,atari_breakout,atari_breakout_0
412000,15909373.5,229.4,63637494.0,atari_breakout,atari_breakout_0
414000,15992816.0,247.4,63971264.0,atari_breakout,atari_breakout_0
416000,16076481.5,263.0,64305926.0,atari_breakout,atari_breakout_0
418000,16156412.5,281.0,64625650.0,atari_breakout,atari_breakout_0
420000,16237526.5,272.1,64950106.0,atari_breakout,atari_breakout_0
422000,16317356.0,303.2,65269424.0,atari_breakout,atari_breakout_0
424000,16397304.5,261.4,65589218.0,atari_breakout,atari_breakout_0
426000,16477545.5,271.1,65910182.0,atari_breakout,atari_breakout_0
428000,16561807.5,294.4,66247230.0,atari_breakout,atari_breakout_0
430000,16649180.5,277.9,66596722.0,atari_breakout,atari_breakout_0
432000,16726987.0,277.4,66907948.0,atari_breakout,atari_breakout_0
434000,16804261.0,281.9,67217044.0,atari_breakout,atari_breakout_0
436000,16883444.5,326.0,67533778.0,atari_breakout,atari_breakout_0
438000,16962252.0,304.4,67849008.0,atari_breakout,atari_breakout_0
440000,17045465.5,304.4,68181862.0,atari_breakout,atari_breakout_0
442000,17125992.0,309.1,68503968.0,atari_breakout,atari_breakout_0
444000,17205908.0,268.7,68823632.0,atari_breakout,atari_breakout_0
446000,17289479.0,287.5,69157916.0,atari_breakout,atari_breakout_0
448000,17371977.5,317.1,69487910.0,atari_breakout,atari_breakout_0
450000,17451392.0,289.1,69805568.0,atari_breakout,atari_breakout_0
452000,17533141.5,304.1,70132566.0,atari_breakout,atari_breakout_0
454000,17609344.0,302.3,70437376.0,atari_breakout,atari_breakout_0
456000,17688574.5,303.3,70754298.0,atari_breakout,atari_breakout_0
458000,17763941.0,304.0,71055764.0,atari_breakout,atari_breakout_0
460000,17846031.0,312.7,71384124.0,atari_breakout,atari_breakout_0
462000,17919514.0,318.5,71678056.0,atari_breakout,atari_breakout_0
464000,17995695.5,304.2,71982782.0,atari_breakout,atari_breakout_0
466000,18075493.5,303.2,72301974.0,atari_breakout,atari_breakout_0
468000,18151277.5,326.0,72605110.0,atari_breakout,atari_breakout_0
470000,18233688.0,320.7,72934752.0,atari_breakout,atari_breakout_0
472000,18311919.0,309.5,73247676.0,atari_breakout,atari_breakout_0
474000,18395333.0,324.5,73581332.0,atari_breakout,atari_breakout_0
476000,18480326.5,321.8,73921306.0,atari_breakout,atari_breakout_0
478000,18561627.5,305.7,74246510.0,atari_breakout,atari_breakout_0
480000,18644576.0,343.2,74578304.0,atari_breakout,atari_breakout_0
482000,18726813.0,334.0,74907252.0,atari_breakout,atari_breakout_0
484000,18807040.0,340.7,75228160.0,atari_breakout,atari_breakout_0
486000,18888625.5,342.1,75554502.0,atari_breakout,atari_breakout_0
488000,18969774.0,339.1,75879096.0,atari_breakout,atari_breakout_0
490000,19051110.5,304.4,76204442.0,atari_breakout,atari_breakout_0
492000,19132419.0,326.1,76529676.0,atari_breakout,atari_breakout_0
494000,19213670.0,321.5,76854680.0,atari_breakout,atari_breakout_0
496000,19290974.0,320.4,77163896.0,atari_breakout,atari_breakout_0
498000,19368453.0,344.0,77473812.0,atari_breakout,atari_breakout_0
500000,19455335.5,336.9,77821342.0,atari_breakout,atari_breakout_0
502000,19537539.0,352.0,78150156.0,atari_breakout,atari_breakout_0
504000,19620969.0,315.4,78483876.0,atari_breakout,atari_breakout_0
506000,19701686.0,307.4,78806744.0,atari_breakout,atari_breakout_0
508000,19780153.5,336.4,79120614.0,atari_breakout,atari_breakout_0
510000,19863030.5,332.7,79452122.0,atari_breakout,atari_breakout_0
512000,19940471.5,322.5,79761886.0,atari_breakout,atari_breakout_0
514000,20019278.5,349.0,80077114.0,atari_breakout,atari_breakout_0
516000,20098653.0,330.5,80394612.0,atari_breakout,atari_breakout_0
518000,20182689.5,340.8,80730758.0,atari_breakout,atari_breakout_0
520000,20263251.0,291.8,81053004.0,atari_breakout,atari_breakout_0
522000,20343715.0,359.7,81374860.0,atari_breakout,atari_breakout_0
524000,20429262.5,322.8,81717050.0,atari_breakout,atari_breakout_0
526000,20515979.0,313.1,82063916.0,atari_breakout,atari_breakout_0
528000,20598264.0,356.2,82393056.0,atari_breakout,atari_breakout_0
530000,20677523.5,322.1,82710094.0,atari_breakout,atari_breakout_0
532000,20752278.5,305.9,83009114.0,atari_breakout,atari_breakout_0
534000,20838293.5,337.3,83353174.0,atari_breakout,atari_breakout_0
536000,20913836.5,302.7,83655346.0,atari_breakout,atari_breakout_0
538000,20992986.5,306.2,83971946.0,atari_breakout,atari_breakout_0
540000,21070571.0,328.9,84282284.0,atari_breakout,atari_breakout_0
542000,21156930.5,347.8,84627722.0,atari_breakout,atari_breakout_0
544000,21246951.0,334.1,84987804.0,atari_breakout,atari_breakout_0
546000,21333478.0,339.0,85333912.0,atari_breakout,atari_breakout_0
548000,21420597.0,306.4,85682388.0,atari_breakout,atari_breakout_0
550000,21500188.0,334.7,86000752.0,atari_breakout,atari_breakout_0
552000,21579919.5,313.3,86319678.0,atari_breakout,atari_breakout_0
554000,21665578.0,332.1,86662312.0,atari_breakout,atari_breakout_0
556000,21744757.5,350.6,86979030.0,atari_breakout,atari_breakout_0
558000,21823029.0,355.6,87292116.0,atari_breakout,atari_breakout_0
560000,21902410.5,339.6,87609642.0,atari_breakout,atari_breakout_0
562000,21986724.5,328.2,87946898.0,atari_breakout,atari_breakout_0
564000,22062437.5,350.3,88249750.0,atari_breakout,atari_breakout_0
566000,22141262.5,350.9,88565050.0,atari_breakout,atari_breakout_0
568000,22216152.0,371.0,88864608.0,atari_breakout,atari_breakout_0
570000,22292478.5,335.6,89169914.0,atari_breakout,atari_breakout_0
572000,22373505.5,312.5,89494022.0,atari_breakout,atari_breakout_0
574000,22454029.0,343.8,89816116.0,atari_breakout,atari_breakout_0
576000,22534067.0,330.2,90136268.0,atari_breakout,atari_breakout_0
578000,22606224.0,368.7,90424896.0,atari_breakout,atari_breakout_0
580000,22693275.5,320.2,90773102.0,atari_breakout,atari_breakout_0
582000,22775659.5,345.5,91102638.0,atari_breakout,atari_breakout_0
584000,22859799.5,329.6,91439198.0,atari_breakout,atari_breakout_0
586000,22938014.0,323.5,91752056.0,atari_breakout,atari_breakout_0
588000,23016172.0,356.9,92064688.0,atari_breakout,atari_breakout_0
590000,23096924.5,360.1,92387698.0,atari_breakout,atari_breakout_0
592000,23181003.5,308.7,92724014.0,atari_breakout,atari_breakout_0
594000,23258379.5,376.3,93033518.0,atari_breakout,atari_breakout_0
596000,23341351.0,322.8,93365404.0,atari_breakout,atari_breakout_0
598000,23419830.0,351.8,93679320.0,atari_breakout,atari_breakout_0
600000,23503882.0,352.3,94015528.0,atari_breakout,atari_breakout_0
602000,23585902.0,344.8,94343608.0,atari_breakout,atari_breakout_0
604000,23669606.0,340.4,94678424.0,atari_breakout,atari_breakout_0
606000,23754480.0,370.3,95017920.0,atari_breakout,atari_breakout_0
608000,23841556.5,321.6,95366226.0,atari_breakout,atari_breakout_0
610000,23921944.5,347.9,95687778.0,atari_breakout,atari_breakout_0
612000,24007496.0,356.6,96029984.0,atari_breakout,atari_breakout_0
614000,24087235.0,340.8,96348940.0,atari_breakout,atari_breakout_0
616000,24159220.0,350.3,96636880.0,atari_breakout,atari_breakout_0
618000,24239213.5,354.3,96956854.0,atari_breakout,atari_breakout_0
620000,24316713.0,338.0,97266852.0,atari_breakout,atari_breakout_0
622000,24391515.0,288.8,97566060.0,atari_breakout,atari_breakout_0
624000,24471712.0,379.7,97886848.0,atari_breakout,atari_breakout_0
626000,24547259.0,349.1,98189036.0,atari_breakout,atari_breakout_0
628000,24626452.0,367.4,98505808.0,atari_breakout,atari_breakout_0
630000,24703155.0,355.3,98812620.0,atari_breakout,atari_breakout_0
632000,24779363.0,340.1,99117452.0,atari_breakout,atari_breakout_0
634000,24858937.5,366.9,99435750.0,atari_breakout,atari_breakout_0
