env,method,run,env_steps,return
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,123000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,124000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,125000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,126000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,127000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,128000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,129000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,130000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,131000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,132000000.0,2320.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,133000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,134000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,135000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,136000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,137000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,138000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,139000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,140000000.0,2130.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,141000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,142000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,143000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,144000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,145000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,146000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,147000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,148000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,149000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,150000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,151000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,152000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,153000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,154000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,155000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,156000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,157000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,158000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,159000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,160000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,161000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,162000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,163000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,164000000.0,1940.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,165000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,166000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,167000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,168000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,169000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,170000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,171000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,172000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,173000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,174000000.0,2120.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,175000000.0,2120.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,176000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,177000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,178000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,179000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,180000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,181000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,182000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,183000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,184000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,185000000.0,2100.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,186000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,187000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,188000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,189000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,190000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,191000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,192000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,193000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,194000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,195000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,196000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,197000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,198000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_2,199000000.0,1900.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,1000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,2000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,3000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,4000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,5000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,6000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,7000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,8000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,9000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,10000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,11000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,12000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,13000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,14000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,15000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,16000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,17000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,18000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,19000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,20000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,21000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,22000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,23000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,24000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,25000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,26000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,27000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,28000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,29000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,30000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,31000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,32000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,33000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,34000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,35000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,36000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,37000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,38000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,39000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,40000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,41000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,42000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,43000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,44000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,45000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,46000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,47000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,48000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,49000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,50000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,51000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,52000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,53000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,54000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,55000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,56000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,57000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,58000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,59000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,60000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,61000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,62000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,63000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,64000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,65000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,66000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,67000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,68000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,69000000.0,40.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,70000000.0,90.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,71000000.0,100.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,72000000.0,100.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,73000000.0,92.3076923076923
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,74000000.0,91.66666666666667
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,75000000.0,150.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,76000000.0,50.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,77000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,78000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,79000000.0,0.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,80000000.0,330.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,81000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,82000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,83000000.0,400.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,84000000.0,230.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,85000000.0,470.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,86000000.0,440.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,87000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,88000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,89000000.0,460.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,90000000.0,460.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,91000000.0,410.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,92000000.0,480.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,93000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,94000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,95000000.0,480.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,96000000.0,480.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,97000000.0,480.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,98000000.0,480.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,99000000.0,480.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,100000000.0,450.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,101000000.0,480.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,102000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,103000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,104000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,105000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,106000000.0,450.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,107000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,108000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,109000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,110000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,111000000.0,500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,112000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,113000000.0,470.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,114000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,115000000.0,470.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,116000000.0,510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,117000000.0,420.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,118000000.0,420.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,119000000.0,490.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,120000000.0,1680.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,121000000.0,1030.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,122000000.0,690.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,123000000.0,680.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,124000000.0,1230.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,125000000.0,1660.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,126000000.0,2110.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,127000000.0,1290.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,128000000.0,1680.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,129000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,130000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,131000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,132000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,133000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,134000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,135000000.0,2320.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,136000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,137000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,138000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,139000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,140000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,141000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,142000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,143000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,144000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,145000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,146000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,147000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,148000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,149000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,150000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,151000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,152000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,153000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,154000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,155000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,156000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,157000000.0,2530.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,158000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,159000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,160000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,161000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,162000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,163000000.0,2300.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,164000000.0,2500.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,165000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,166000000.0,2560.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,167000000.0,2540.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,168000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,169000000.0,2580.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,170000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,171000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,172000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,173000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,174000000.0,2510.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,175000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,176000000.0,2170.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,177000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,178000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,179000000.0,2590.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,180000000.0,2550.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,181000000.0,2520.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,182000000.0,2570.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,183000000.0,2600.0
atari_montezuma_revenge,dreamerv2_g99,atari_montezuma_revenge_dreamerv2_3,184000000.0,2560.0
